,Customer_care_calls,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,On_time,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_high,Product_importance_low,Product_importance_medium,Gender_F
4293,4,258,3,10,4643,1,0,1,0,0,0,0,0,1,1,0,0,0
8610,5,228,5,9,1549,1,0,0,0,1,0,0,1,0,0,1,0,1
2693,3,202,3,51,3551,1,0,0,0,0,1,0,0,1,0,1,0,1
8259,5,256,5,5,1970,0,0,1,0,0,0,0,0,1,0,1,0,1
2740,3,121,5,60,1577,1,0,0,1,0,0,1,0,0,0,1,0,1
9117,3,209,3,5,5831,0,0,1,0,0,0,0,0,1,0,0,1,1
2155,4,212,4,28,2422,1,0,0,0,0,1,0,0,1,0,1,0,0
8994,3,217,3,1,4177,1,0,0,0,1,0,0,0,1,0,1,0,1
6555,5,298,4,4,1551,0,0,1,0,0,0,0,1,0,0,1,0,0
10382,4,207,2,5,4286,0,1,0,0,0,0,0,0,1,0,0,1,0
6311,6,269,4,9,1826,0,0,0,0,0,1,1,0,0,0,1,0,0
3206,2,176,2,2,5138,0,1,0,0,0,0,0,0,1,0,0,1,1
6720,2,203,3,6,4234,0,0,0,0,1,0,1,0,0,0,0,1,0
8995,5,232,3,3,4526,0,0,0,0,0,1,0,0,1,0,0,1,0
2725,4,253,3,18,2849,1,0,0,0,0,1,0,1,0,1,0,0,1
5966,4,270,5,1,1187,1,1,0,0,0,0,0,0,1,0,1,0,1
7914,3,163,2,5,5021,0,0,0,0,1,0,0,0,1,0,1,0,1
9167,6,260,4,1,1883,0,0,0,0,0,1,0,1,0,0,1,0,1
10821,3,102,3,9,4459,1,0,1,0,0,0,1,0,0,0,0,1,0
337,4,201,2,1,3147,1,0,0,0,0,1,0,0,1,0,1,0,1
9009,3,204,4,6,4879,1,0,1,0,0,0,0,0,1,0,1,0,0
7495,4,239,5,8,1048,0,0,0,0,0,1,0,0,1,0,1,0,1
9306,4,264,4,6,4863,0,0,0,0,1,0,0,1,0,0,1,0,1
3924,5,181,2,4,5578,1,0,0,0,1,0,0,0,1,0,0,1,1
2088,3,156,4,26,1769,1,0,0,0,1,0,0,0,1,0,0,1,1
8586,3,251,10,9,5962,0,0,0,0,1,0,0,0,1,0,0,1,0
8795,3,234,3,5,4757,1,0,0,0,0,1,0,0,1,0,0,1,0
5552,3,143,2,6,4253,0,1,0,0,0,0,0,0,1,0,1,0,1
3063,5,140,4,48,1322,1,0,1,0,0,0,0,0,1,0,0,1,0
5831,3,269,5,6,5932,1,0,0,0,0,1,0,0,1,0,1,0,0
1202,4,237,2,21,1495,1,1,0,0,0,0,0,0,1,0,0,1,0
1445,3,254,3,53,3538,1,0,0,0,0,1,0,0,1,1,0,0,0
5478,3,225,2,5,5997,0,0,0,0,1,0,1,0,0,1,0,0,0
9550,6,204,3,7,4119,0,0,0,1,0,0,0,0,1,0,0,1,0
5587,4,263,3,3,4020,0,0,0,0,0,1,0,0,1,0,0,1,0
8908,6,290,4,1,1111,0,0,0,1,0,0,1,0,0,0,0,1,0
6284,5,249,5,6,1298,0,1,0,0,0,0,0,1,0,0,0,1,0
2431,4,135,3,39,1549,1,0,0,0,0,1,0,0,1,0,0,1,0
1170,5,198,5,49,3187,1,0,0,0,1,0,0,0,1,0,0,1,1
1591,5,252,2,11,3036,1,0,0,0,0,1,0,0,1,0,1,0,0
1504,5,206,6,23,2016,1,0,0,1,0,0,1,0,0,0,0,1,0
7497,5,231,6,3,1075,0,0,1,0,0,0,0,0,1,0,0,1,1
1422,4,186,3,25,3851,1,0,0,0,1,0,0,0,1,0,1,0,1
920,3,214,2,26,3503,1,1,0,0,0,0,0,0,1,0,1,0,0
9475,3,270,2,6,4966,0,0,0,0,0,1,0,0,1,0,0,1,0
4467,2,176,3,6,5006,0,0,1,0,0,0,0,0,1,0,1,0,1
45,5,210,3,9,2944,1,0,1,0,0,0,0,0,1,0,1,0,1
5862,3,269,3,4,4309,0,0,0,0,1,0,0,0,1,0,1,0,0
9358,6,309,4,10,1904,1,0,0,1,0,0,0,0,1,0,0,1,1
1621,5,260,2,58,2018,1,0,0,0,0,1,0,1,0,1,0,0,0
7825,2,233,4,4,5408,0,0,0,0,0,1,1,0,0,0,0,1,1
3141,6,153,5,1,4597,1,0,1,0,0,0,0,1,0,0,1,0,1
6000,4,239,6,4,1451,0,0,0,0,1,0,0,0,1,0,1,0,0
10167,5,130,4,9,4946,1,0,1,0,0,0,0,0,1,1,0,0,1
10541,5,228,4,8,4831,1,0,0,0,0,1,0,1,0,0,1,0,1
3244,3,231,4,4,5510,0,0,0,1,0,0,0,0,1,0,0,1,0
3138,4,225,4,5,4622,0,0,0,0,1,0,0,1,0,0,0,1,0
7712,6,269,4,3,1665,0,1,0,0,0,0,0,0,1,0,0,1,1
5151,4,213,3,6,5447,0,0,1,0,0,0,0,0,1,0,1,0,0
9004,4,195,2,10,4640,0,0,0,1,0,0,0,0,1,0,0,1,0
10793,4,217,5,10,1744,0,0,0,0,0,1,0,0,1,0,0,1,0
5605,4,179,3,5,4061,1,0,0,0,0,1,0,1,0,0,0,1,0
1484,3,180,2,65,1321,1,1,0,0,0,0,0,1,0,0,1,0,1
7310,4,218,4,10,4967,0,1,0,0,0,0,0,0,1,0,0,1,1
10457,4,242,6,5,1411,0,0,0,0,0,1,0,0,1,0,1,0,0
598,4,270,2,34,2821,1,0,0,1,0,0,0,0,1,0,1,0,1
10283,3,177,2,2,4906,1,0,0,0,0,1,1,0,0,0,1,0,1
538,3,207,6,24,3702,1,0,0,1,0,0,0,1,0,1,0,0,1
4653,5,234,3,6,4632,0,0,1,0,0,0,1,0,0,0,1,0,1
3951,4,215,3,9,4551,0,0,1,0,0,0,0,1,0,0,1,0,0
527,4,235,3,22,2015,1,0,0,0,0,1,0,1,0,0,0,1,1
6130,4,263,3,5,4782,0,0,0,1,0,0,0,0,1,1,0,0,0
7222,4,244,5,7,5337,0,0,0,1,0,0,0,0,1,0,1,0,1
1967,4,263,2,13,2779,1,0,0,0,0,1,0,0,1,0,0,1,0
1027,3,146,3,16,1714,1,0,0,0,0,1,0,0,1,0,0,1,0
3692,5,203,2,4,4311,1,1,0,0,0,0,0,1,0,0,0,1,0
5277,5,279,4,3,1499,0,0,1,0,0,0,0,0,1,0,1,0,1
2065,3,265,3,11,2194,1,0,0,0,0,1,1,0,0,0,0,1,0
908,4,235,4,22,2066,1,1,0,0,0,0,0,0,1,0,1,0,0
3768,4,240,4,9,4471,1,0,0,0,1,0,0,0,1,0,1,0,0
1739,3,208,2,41,2036,1,0,0,0,0,1,0,0,1,0,1,0,0
1015,3,186,2,63,3447,1,0,0,0,0,1,0,0,1,0,1,0,0
602,4,206,3,58,2135,1,1,0,0,0,0,0,0,1,0,0,1,0
705,2,111,2,60,1787,1,0,1,0,0,0,0,0,1,1,0,0,0
3724,5,245,3,9,5690,0,0,0,1,0,0,0,0,1,0,0,1,0
1462,5,248,3,37,3830,1,0,0,1,0,0,0,0,1,0,1,0,0
3571,3,217,3,5,4077,0,0,0,0,0,1,1,0,0,0,1,0,1
9067,4,184,2,10,5959,0,0,0,0,0,1,0,0,1,0,0,1,1
3633,3,191,5,9,5196,1,0,1,0,0,0,0,0,1,0,1,0,1
656,3,111,4,61,1844,1,1,0,0,0,0,0,0,1,0,1,0,0
5661,5,245,5,4,4627,0,0,1,0,0,0,0,0,1,0,0,1,1
486,3,294,4,25,1498,1,0,0,0,1,0,0,0,1,0,1,0,1
1575,4,153,3,13,1402,1,0,1,0,0,0,0,0,1,0,1,0,0
9427,5,266,5,8,1367,0,0,0,0,0,1,0,1,0,0,0,1,0
2429,3,143,3,58,1785,1,0,0,0,0,1,0,0,1,0,1,0,1
4948,5,275,4,7,4597,0,0,0,1,0,0,1,0,0,0,1,0,1
2652,3,158,3,20,1431,1,0,0,0,1,0,0,0,1,0,1,0,1
9903,3,202,4,10,5137,1,0,1,0,0,0,0,0,1,0,0,1,0
2026,4,265,3,41,3498,1,0,0,1,0,0,0,0,1,0,1,0,1
3994,3,253,4,9,4682,1,0,0,1,0,0,0,0,1,0,1,0,1
7286,4,191,2,4,5851,1,1,0,0,0,0,0,0,1,0,1,0,1
10465,5,255,6,3,1014,0,0,0,0,0,1,0,0,1,0,1,0,1
10578,4,160,3,1,4770,0,0,0,0,1,0,0,0,1,0,1,0,0
2202,5,266,3,19,2508,1,0,0,0,1,0,1,0,0,0,1,0,1
8576,4,224,2,6,4454,1,1,0,0,0,0,0,0,1,0,1,0,1
4278,6,271,10,2,4145,0,0,0,0,1,0,0,0,1,0,0,1,1
9720,4,147,3,3,4152,1,0,0,0,1,0,0,1,0,0,1,0,0
8937,6,296,4,5,1782,1,0,1,0,0,0,0,0,1,0,0,1,0
3167,3,129,3,9,4342,1,0,0,0,0,1,1,0,0,1,0,0,0
10553,6,178,5,5,4567,0,0,0,0,0,1,1,0,0,0,1,0,1
4630,5,230,2,9,4483,0,0,0,1,0,0,0,0,1,0,0,1,0
979,4,140,2,47,1831,1,0,0,0,0,1,0,0,1,0,1,0,1
1655,3,157,2,62,1366,1,0,0,0,0,1,1,0,0,0,0,1,1
7424,6,257,4,2,1012,0,1,0,0,0,0,0,0,1,0,0,1,0
9435,6,256,4,9,1791,0,0,1,0,0,0,0,1,0,0,0,1,1
7642,5,134,4,5,5090,0,0,0,1,0,0,0,0,1,0,1,0,0
10020,3,158,2,4,5960,0,0,0,0,1,0,0,0,1,0,1,0,1
8130,5,176,3,10,5456,0,0,0,0,1,0,0,0,1,0,0,1,0
1080,3,224,3,45,3624,1,0,0,0,1,0,0,1,0,0,1,0,1
2061,4,233,7,64,3146,1,0,1,0,0,0,1,0,0,0,0,1,0
3565,5,279,8,6,5888,1,0,0,0,0,1,1,0,0,0,1,0,1
7434,5,171,2,9,5252,0,0,0,0,1,0,0,0,1,0,1,0,0
5435,4,266,3,4,5928,1,0,0,0,0,1,0,0,1,0,0,1,1
903,4,143,2,3,1996,1,0,1,0,0,0,0,0,1,0,0,1,0
846,4,140,3,11,1911,1,0,0,0,1,0,0,0,1,0,0,1,0
2021,4,246,6,64,2271,1,0,0,0,0,1,0,0,1,0,1,0,0
211,2,154,3,21,1113,1,0,0,0,0,1,0,0,1,0,1,0,1
12,3,198,3,1,3667,1,0,0,0,1,0,1,0,0,0,0,1,1
1150,3,148,10,12,1779,1,0,0,1,0,0,0,0,1,1,0,0,1
8747,5,221,3,9,5295,0,0,0,0,0,1,0,1,0,0,0,1,0
8840,5,235,5,4,1990,0,1,0,0,0,0,0,0,1,0,1,0,0
385,2,182,2,57,2896,1,0,0,0,0,1,0,1,0,0,0,1,1
6302,7,307,4,2,1073,0,1,0,0,0,0,1,0,0,0,0,1,0
10621,4,132,2,1,5025,1,0,0,0,0,1,0,0,1,0,0,1,0
4516,3,255,7,3,4477,0,0,0,1,0,0,1,0,0,0,1,0,1
10381,4,265,3,1,5385,0,0,0,0,0,1,0,0,1,0,0,1,1
8277,3,224,3,1,4862,1,0,1,0,0,0,0,0,1,0,1,0,1
2935,4,170,3,29,1188,1,0,0,0,0,1,0,0,1,0,1,0,0
2217,5,160,4,43,1479,1,0,1,0,0,0,0,0,1,0,0,1,0
3380,4,163,8,9,5489,1,1,0,0,0,0,0,0,1,0,0,1,1
3909,2,271,2,7,5875,0,0,1,0,0,0,0,0,1,0,1,0,0
3461,3,144,2,6,5994,1,0,0,0,0,1,0,0,1,0,1,0,0
521,4,149,2,56,1141,1,0,0,0,0,1,0,1,0,0,0,1,0
5720,6,305,4,3,1276,0,1,0,0,0,0,0,0,1,0,1,0,0
6348,6,250,2,7,4724,0,0,0,0,1,0,0,0,1,0,1,0,1
3073,5,270,3,38,3669,1,0,0,0,0,1,0,0,1,0,0,1,0
5252,6,293,5,1,1278,0,1,0,0,0,0,0,0,1,0,1,0,1
4952,4,242,3,10,4721,0,1,0,0,0,0,0,0,1,0,0,1,0
10985,5,229,5,10,1040,1,0,0,0,0,1,0,0,1,0,1,0,1
1932,4,164,2,43,1976,1,0,0,0,1,0,1,0,0,0,0,1,1
9529,3,266,3,6,4010,0,0,0,0,0,1,0,0,1,0,1,0,0
6738,5,192,2,10,5564,0,0,0,0,1,0,0,0,1,0,1,0,0
6577,5,266,5,9,1852,0,0,0,0,0,1,1,0,0,0,1,0,1
8364,5,232,6,2,1550,1,0,0,0,1,0,1,0,0,0,1,0,0
5290,4,194,2,4,5780,1,0,0,1,0,0,0,0,1,0,0,1,0
4197,4,266,3,5,4641,0,0,1,0,0,0,0,0,1,0,0,1,1
2609,4,157,3,31,1712,1,0,0,0,0,1,1,0,0,0,0,1,0
1047,3,257,3,56,2941,1,0,1,0,0,0,0,0,1,0,0,1,0
3834,5,132,3,4,4475,1,0,0,0,1,0,1,0,0,0,0,1,1
7907,3,251,4,7,4038,0,0,0,0,0,1,0,0,1,1,0,0,1
3816,4,157,2,8,5398,0,0,0,0,1,0,0,1,0,0,0,1,0
5536,6,245,4,8,1904,0,0,0,1,0,0,0,0,1,0,1,0,1
4831,3,228,2,5,4456,1,0,0,0,0,1,0,0,1,0,1,0,1
10771,4,250,6,7,1292,0,0,0,0,0,1,0,0,1,0,0,1,1
5778,4,243,5,8,1922,0,0,0,0,1,0,0,0,1,0,0,1,1
669,3,189,3,38,2108,1,0,1,0,0,0,0,1,0,0,0,1,0
3438,3,179,3,5,5898,1,0,0,0,1,0,1,0,0,1,0,0,0
10453,4,259,5,2,1574,0,0,0,0,0,1,0,0,1,0,0,1,0
1752,3,192,3,35,2258,1,0,0,0,1,0,0,0,1,0,0,1,0
7092,3,167,2,1,5749,0,0,0,0,1,0,0,0,1,0,1,0,0
3653,5,267,3,9,5258,1,0,0,0,0,1,0,0,1,0,1,0,0
4826,2,205,6,2,5671,0,1,0,0,0,0,0,0,1,0,1,0,0
373,5,136,3,19,1420,1,0,0,0,0,1,0,0,1,0,0,1,0
4721,3,201,6,7,4723,1,0,0,0,0,1,0,0,1,0,0,1,0
9518,3,154,4,2,4921,1,1,0,0,0,0,0,0,1,1,0,0,1
1600,4,213,3,42,3121,1,0,0,1,0,0,0,0,1,0,0,1,1
9289,5,274,3,1,4030,0,0,0,0,0,1,0,1,0,0,0,1,1
7081,4,260,3,5,5540,0,0,0,0,0,1,0,0,1,0,1,0,1
4837,3,189,2,9,4690,0,0,0,0,0,1,0,0,1,0,1,0,1
3904,4,187,3,8,5872,0,0,0,1,0,0,0,0,1,0,0,1,0
1603,4,278,6,4,3909,1,0,0,0,0,1,0,0,1,0,1,0,0
2312,4,184,3,27,3967,1,1,0,0,0,0,0,1,0,1,0,0,1
7822,5,169,2,1,4500,1,0,0,1,0,0,1,0,0,0,1,0,1
4499,3,170,3,5,5064,0,0,0,0,0,1,0,1,0,0,1,0,1
2262,3,114,6,26,1825,1,0,0,0,1,0,0,0,1,0,1,0,1
10055,3,171,3,5,4075,1,0,0,0,0,1,0,0,1,0,0,1,0
8341,6,285,4,10,1422,0,0,0,0,0,1,0,1,0,0,0,1,1
2421,3,188,5,25,3992,1,0,1,0,0,0,0,0,1,0,1,0,0
7593,5,150,4,1,5211,0,0,1,0,0,0,0,0,1,0,0,1,1
9078,4,225,2,2,4169,1,0,0,0,1,0,0,0,1,0,0,1,1
3867,4,218,2,6,4414,1,0,1,0,0,0,0,0,1,0,0,1,0
2617,4,273,2,9,3383,1,0,0,0,0,1,1,0,0,0,1,0,1
1859,2,170,8,14,1396,1,0,0,0,0,1,0,0,1,0,1,0,0
8715,2,198,2,8,4323,0,0,1,0,0,0,0,0,1,0,1,0,0
9677,5,275,5,3,1062,0,0,0,0,0,1,0,0,1,0,1,0,1
10440,4,187,3,6,4567,0,0,0,0,1,0,0,0,1,1,0,0,0
5133,4,261,3,3,4885,1,0,1,0,0,0,0,0,1,1,0,0,0
7921,4,248,2,10,5783,0,0,0,0,0,1,0,1,0,0,1,0,1
9135,6,253,4,8,1899,1,0,1,0,0,0,0,0,1,0,0,1,0
1565,4,210,3,14,3666,1,0,0,0,0,1,0,0,1,0,0,1,1
1785,4,149,4,40,1102,1,0,1,0,0,0,1,0,0,0,1,0,0
4340,5,222,3,6,4744,1,1,0,0,0,0,0,0,1,0,1,0,1
7817,5,152,3,4,4699,1,0,0,0,0,1,1,0,0,0,0,1,0
6405,5,137,4,1,4042,0,0,1,0,0,0,0,0,1,1,0,0,1
6319,4,252,3,7,4852,0,0,0,0,0,1,0,0,1,0,0,1,1
10206,4,259,5,2,1054,0,0,0,0,1,0,0,0,1,0,0,1,1
1449,3,162,2,65,1184,1,0,1,0,0,0,0,0,1,0,0,1,0
6087,5,208,2,8,5321,0,0,1,0,0,0,0,0,1,0,0,1,0
4973,3,134,3,3,5232,0,0,0,0,0,1,0,0,1,0,0,1,1
132,5,247,3,17,3889,1,0,0,0,1,0,1,0,0,0,1,0,0
7267,5,233,3,6,4275,1,0,0,0,0,1,1,0,0,0,1,0,0
6460,6,196,4,2,5844,0,0,0,1,0,0,0,0,1,0,0,1,1
10540,3,253,4,5,4761,1,0,0,1,0,0,0,1,0,0,0,1,1
8382,4,173,4,9,5672,0,0,0,0,1,0,0,0,1,0,1,0,0
9496,3,221,3,5,4388,0,0,0,1,0,0,0,0,1,0,1,0,1
6064,3,196,2,10,4141,1,0,0,1,0,0,0,0,1,0,1,0,0
3249,5,265,2,7,5464,1,0,1,0,0,0,0,0,1,0,0,1,1
5318,6,143,4,4,4401,0,1,0,0,0,0,0,1,0,0,0,1,0
6545,6,298,4,3,1520,0,0,0,0,0,1,0,0,1,0,1,0,0
10223,5,242,5,6,1681,0,0,0,0,0,1,0,0,1,0,1,0,1
4146,4,261,3,2,4028,0,0,0,0,1,0,0,0,1,0,0,1,1
8806,5,258,3,8,4921,0,0,0,1,0,0,0,0,1,0,0,1,1
10431,4,156,3,5,4946,1,0,1,0,0,0,0,0,1,0,0,1,0
6435,3,189,2,8,4567,0,0,1,0,0,0,1,0,0,0,1,0,0
5246,5,121,5,4,5833,0,1,0,0,0,0,0,0,1,1,0,0,1
6132,3,208,5,10,4258,0,0,0,0,1,0,0,0,1,0,1,0,1
9010,4,210,3,8,5672,1,0,0,1,0,0,0,0,1,0,1,0,0
5835,4,273,4,1,4585,0,0,1,0,0,0,0,0,1,0,0,1,1
2364,3,164,4,2,1701,1,0,0,0,1,0,0,0,1,0,0,1,0
2723,4,204,4,35,2725,1,0,0,0,0,1,0,1,0,0,1,0,1
6175,3,189,3,5,5422,0,0,0,0,0,1,1,0,0,0,1,0,0
8348,6,278,4,6,1576,0,1,0,0,0,0,0,1,0,0,0,1,0
7723,6,293,4,10,1534,1,0,0,0,0,1,0,0,1,0,1,0,1
8794,3,188,4,3,4033,0,0,0,1,0,0,0,0,1,0,0,1,0
5673,3,175,3,9,5797,0,0,1,0,0,0,0,0,1,0,0,1,1
8213,4,179,3,4,4487,0,0,0,0,0,1,0,1,0,0,1,0,1
6962,3,269,4,7,5107,0,1,0,0,0,0,0,1,0,0,1,0,1
1732,4,139,3,47,1323,1,0,0,1,0,0,0,0,1,0,0,1,1
10492,4,153,3,5,5952,0,0,0,1,0,0,0,0,1,0,0,1,0
10900,5,196,4,8,4604,1,0,0,1,0,0,0,0,1,0,0,1,0
781,2,122,2,32,1213,1,0,0,0,0,1,0,0,1,0,1,0,1
10651,3,222,3,6,5819,0,0,0,0,0,1,0,0,1,0,1,0,0
4596,5,270,3,9,4992,1,0,0,0,1,0,0,0,1,0,0,1,0
8148,3,176,2,1,5292,0,0,0,0,1,0,0,0,1,0,0,1,1
4132,4,165,3,5,4735,0,0,0,1,0,0,0,0,1,1,0,0,0
5039,6,275,4,8,1553,1,0,0,0,0,1,0,0,1,0,1,0,0
7569,4,155,3,4,4397,0,0,1,0,0,0,0,0,1,0,1,0,1
1369,3,152,6,7,1674,1,0,0,0,0,1,1,0,0,0,1,0,1
3832,4,215,3,2,5563,1,0,0,1,0,0,1,0,0,0,1,0,1
2170,3,256,2,55,2247,1,0,0,1,0,0,0,1,0,0,0,1,0
3840,4,153,2,4,4069,1,0,0,0,1,0,1,0,0,0,0,1,1
8509,3,233,4,1,5886,0,0,0,0,0,1,1,0,0,0,0,1,0
9393,3,172,3,5,5696,1,0,1,0,0,0,0,0,1,0,0,1,0
2339,5,198,2,37,3025,1,0,0,0,0,1,1,0,0,0,0,1,1
266,2,264,4,10,1648,1,1,0,0,0,0,0,1,0,0,1,0,1
2222,3,234,3,37,2111,1,1,0,0,0,0,0,0,1,0,0,1,1
844,4,139,5,52,1977,1,0,0,1,0,0,0,0,1,0,1,0,1
9689,7,301,4,6,1052,1,0,0,0,0,1,0,0,1,0,1,0,1
5513,4,233,4,2,1809,0,0,0,0,0,1,0,0,1,0,1,0,0
563,3,229,3,14,2164,1,0,0,0,0,1,1,0,0,0,1,0,0
2621,3,254,2,56,3463,1,0,0,0,0,1,0,0,1,0,1,0,0
2131,3,109,2,18,1661,1,0,0,0,0,1,0,0,1,0,0,1,0
10383,3,257,3,10,4670,1,0,1,0,0,0,0,0,1,0,0,1,0
7739,4,267,5,9,1716,1,0,0,0,0,1,0,0,1,0,0,1,1
2532,3,236,3,54,3976,1,0,0,0,1,0,0,0,1,0,1,0,1
2097,5,214,3,52,3403,1,0,1,0,0,0,0,0,1,0,1,0,0
60,3,221,3,64,2794,1,0,0,0,1,0,0,0,1,0,1,0,1
5873,2,242,3,8,4898,0,0,0,0,0,1,0,1,0,0,0,1,0
7774,4,174,2,8,4295,0,0,0,1,0,0,0,0,1,0,1,0,1
2877,5,240,3,12,2723,1,0,1,0,0,0,1,0,0,0,0,1,1
2342,5,260,3,22,2935,1,1,0,0,0,0,1,0,0,0,1,0,1
3997,3,173,2,5,4402,0,0,0,0,0,1,0,0,1,0,1,0,0
4498,3,269,2,6,5951,0,0,0,1,0,0,0,1,0,0,0,1,0
2294,4,155,4,54,1408,1,1,0,0,0,0,0,0,1,1,0,0,1
10107,3,209,3,4,5413,0,0,1,0,0,0,0,0,1,1,0,0,1
9253,4,265,3,10,4741,0,0,0,0,0,1,0,0,1,0,1,0,0
5544,5,180,3,1,4655,1,0,0,0,1,0,0,0,1,0,0,1,0
1100,5,260,2,23,3962,1,1,0,0,0,0,1,0,0,0,0,1,0
5954,4,134,3,8,5694,0,1,0,0,0,0,0,0,1,0,1,0,1
4232,3,232,2,10,4719,0,1,0,0,0,0,0,1,0,0,0,1,0
692,4,250,2,17,3544,1,1,0,0,0,0,1,0,0,0,1,0,0
8397,3,167,3,10,4341,1,0,1,0,0,0,0,0,1,0,0,1,0
10668,4,233,5,10,1173,1,0,0,0,1,0,0,1,0,0,1,0,1
9776,3,192,3,4,4997,1,1,0,0,0,0,0,0,1,0,0,1,0
4575,4,166,5,1,5463,1,0,1,0,0,0,0,0,1,0,1,0,1
7338,2,270,6,1,5675,0,0,0,0,1,0,0,0,1,0,0,1,1
6631,3,248,3,6,4932,0,0,0,0,0,1,0,0,1,0,0,1,1
10328,4,134,5,2,5865,1,1,0,0,0,0,0,0,1,0,0,1,0
8784,3,199,3,1,4006,1,0,0,0,1,0,1,0,0,0,0,1,1
10852,5,152,4,10,5913,1,0,0,1,0,0,0,0,1,0,1,0,1
3479,3,193,4,5,4700,0,0,0,0,0,1,0,0,1,0,1,0,0
3204,3,190,3,2,4312,0,0,0,0,1,0,0,0,1,0,0,1,1
3159,3,162,8,10,5429,0,0,1,0,0,0,1,0,0,1,0,0,1
3219,5,212,2,7,5219,0,0,1,0,0,0,0,0,1,0,1,0,1
553,2,257,4,52,2073,1,0,0,0,0,1,1,0,0,0,0,1,1
4896,3,264,4,10,4265,0,0,0,0,1,0,0,0,1,0,1,0,0
7829,5,204,3,10,5610,1,0,0,0,0,1,0,0,1,0,1,0,0
380,3,148,2,54,1778,1,1,0,0,0,0,0,0,1,0,1,0,0
1796,4,242,2,34,3966,1,1,0,0,0,0,1,0,0,0,1,0,0
7404,4,228,5,6,1727,1,0,0,0,1,0,1,0,0,0,1,0,1
10913,3,164,4,10,4560,1,0,0,0,0,1,0,0,1,0,0,1,1
3095,4,179,2,18,1369,1,0,0,0,0,1,0,0,1,0,1,0,0
2766,3,132,2,16,1731,1,0,0,0,1,0,0,0,1,0,0,1,1
9596,4,177,3,7,4834,1,1,0,0,0,0,1,0,0,0,1,0,1
7143,4,245,6,6,1437,1,0,1,0,0,0,0,0,1,0,1,0,1
4284,5,165,4,3,4242,0,0,0,0,1,0,0,0,1,0,0,1,1
5738,3,245,2,4,4719,1,1,0,0,0,0,0,1,0,0,1,0,1
7672,6,219,5,2,1475,1,0,0,1,0,0,1,0,0,0,1,0,1
3123,4,222,3,24,3503,1,0,1,0,0,0,0,0,1,0,1,0,1
8217,5,171,3,7,4994,0,0,1,0,0,0,1,0,0,0,0,1,1
458,3,179,5,52,1991,1,1,0,0,0,0,0,0,1,0,1,0,1
7214,6,273,4,3,1361,1,1,0,0,0,0,0,0,1,0,1,0,0
282,3,155,3,29,1712,1,0,0,0,1,0,1,0,0,0,1,0,1
679,3,202,2,52,2312,1,0,0,0,0,1,0,1,0,1,0,0,0
3725,5,206,5,2,5766,0,0,0,0,0,1,0,0,1,0,0,1,0
8521,3,165,3,6,5642,0,0,0,0,0,1,0,0,1,0,1,0,0
7528,3,140,2,3,5713,0,0,0,1,0,0,0,1,0,0,1,0,1
9543,3,247,3,7,4966,0,0,1,0,0,0,0,0,1,0,0,1,1
687,4,273,2,63,3516,1,0,1,0,0,0,1,0,0,1,0,0,0
1642,5,259,3,45,3335,1,0,0,1,0,0,1,0,0,0,1,0,1
10933,5,251,6,3,1562,0,0,0,0,0,1,0,1,0,0,1,0,1
8750,3,139,3,4,4666,0,1,0,0,0,0,0,1,0,0,1,0,1
2793,3,212,3,19,2703,1,0,1,0,0,0,0,0,1,0,1,0,1
5728,5,227,5,3,1687,0,0,0,1,0,0,0,1,0,0,0,1,1
8210,4,162,3,8,5394,0,1,0,0,0,0,0,1,0,0,1,0,1
8142,3,230,3,2,4742,1,0,0,0,1,0,0,0,1,0,0,1,1
80,3,180,2,49,1942,1,1,0,0,0,0,0,0,1,0,0,1,1
5057,4,174,3,3,5920,0,0,0,0,0,1,0,1,0,0,1,0,1
1451,3,257,3,6,3620,1,0,0,0,0,1,0,0,1,0,1,0,1
9176,5,233,6,4,1924,1,1,0,0,0,0,1,0,0,0,0,1,1
1891,4,238,10,44,3860,1,0,0,0,0,1,0,1,0,0,0,1,1
10069,5,141,2,10,4651,0,0,0,0,0,1,0,0,1,0,0,1,1
9175,5,224,5,9,1643,1,0,0,0,0,1,1,0,0,0,0,1,0
10281,3,152,3,7,4244,0,0,1,0,0,0,1,0,0,0,0,1,1
6174,5,157,3,7,4199,1,0,0,0,1,0,1,0,0,0,0,1,1
6684,4,150,2,8,4965,1,0,0,0,1,0,0,0,1,1,0,0,1
1529,3,162,2,26,1659,1,0,0,0,0,1,0,0,1,0,1,0,1
2768,4,171,3,34,1352,1,1,0,0,0,0,0,0,1,0,1,0,0
9072,5,137,2,7,5338,1,0,0,0,1,0,0,0,1,0,1,0,0
1388,5,230,3,43,2994,1,1,0,0,0,0,0,0,1,0,1,0,1
4480,2,210,2,6,5250,0,0,0,1,0,0,0,0,1,0,0,1,1
8500,3,157,2,7,5560,0,0,0,1,0,0,1,0,0,0,0,1,0
1626,5,240,7,57,2708,1,0,0,0,1,0,0,1,0,0,0,1,1
10377,4,165,2,2,5210,0,0,1,0,0,0,0,0,1,0,1,0,0
9603,5,206,2,7,4531,1,0,1,0,0,0,1,0,0,0,0,1,0
5471,6,306,4,9,1595,0,0,0,0,0,1,0,1,0,0,1,0,0
